ID,TrackID,BBox,ClassID,Frame
798,5,"[258.0, 97.0, 302.0, 143.0]",['Player_B'],72
799,6,"[79.0, 432.0, 125.0, 479.0]",['Player_A'],72
800,7,"[200.0, 193.0, 245.0, 237.0]",['Player_B'],72
801,8,"[179.0, 363.0, 224.0, 407.0]",['Player_A'],72
802,9,"[49.0, 89.0, 94.0, 135.0]",['Player_B'],72
803,10,"[133.0, 158.0, 177.0, 202.0]",['Player_A'],72
804,0,"[324.0, 43.0, 368.0, 88.0]",['Player_B'],73
805,1,"[239.0, 63.0, 284.0, 107.0]",['Player_B'],73
806,2,"[95.0, 39.0, 141.0, 83.0]",['Player_A'],73
807,3,"[4.0, 245.0, 47.0, 292.0]",['Player_A'],73
808,4,"[37.0, 257.0, 60.0, 283.0]",['Basketball'],73
809,5,"[259.0, 99.0, 304.0, 144.0]",['Player_B'],73
810,6,"[80.0, 432.0, 126.0, 477.0]",['Player_A'],73
811,7,"[200.0, 193.0, 245.0, 237.0]",['Player_B'],73
812,8,"[178.0, 361.0, 223.0, 407.0]",['Player_A'],73
813,9,"[49.0, 89.0, 94.0, 135.0]",['Player_B'],73
814,10,"[132.0, 157.0, 176.0, 201.0]",['Player_A'],73
815,0,"[324.0, 42.0, 368.0, 87.0]",['Player_B'],74
816,1,"[240.0, 63.0, 284.0, 107.0]",['Player_B'],74
817,2,"[94.0, 38.0, 140.0, 83.0]",['Player_A'],74
818,3,"[4.0, 243.0, 47.0, 291.0]",['Player_A'],74
819,4,"[38.0, 257.0, 62.0, 283.0]",['Basketball'],74
820,5,"[260.0, 99.0, 305.0, 144.0]",['Player_B'],74
821,6,"[81.0, 430.0, 127.0, 477.0]",['Player_A'],74
822,7,"[200.0, 193.0, 245.0, 237.0]",['Player_B'],74
823,8,"[177.0, 360.0, 222.0, 406.0]",['Player_A'],74
824,9,"[49.0, 88.0, 94.0, 134.0]",['Player_B'],74
825,10,"[131.0, 157.0, 176.0, 201.0]",['Player_A'],74
826,0,"[324.0, 41.0, 369.0, 85.0]",['Player_B'],75
827,1,"[241.0, 62.0, 285.0, 107.0]",['Player_B'],75
828,2,"[94.0, 38.0, 140.0, 83.0]",['Player_A'],75
829,3,"[6.0, 243.0, 47.0, 289.0]",['Player_A'],75
830,4,"[38.0, 257.0, 63.0, 284.0]",['Basketball'],75
831,5,"[262.0, 100.0, 305.0, 144.0]",['Player_B'],75
832,6,"[82.0, 428.0, 128.0, 475.0]",['Player_A'],75
833,7,"[199.0, 193.0, 244.0, 237.0]",['Player_B'],75
834,8,"[177.0, 359.0, 222.0, 404.0]",['Player_A'],75
835,9,"[49.0, 88.0, 94.0, 134.0]",['Player_B'],75
836,10,"[130.0, 157.0, 175.0, 201.0]",['Player_A'],75
837,0,"[324.0, 39.0, 368.0, 83.0]",['Player_B'],76
838,1,"[241.0, 60.0, 286.0, 106.0]",['Player_B'],76
839,2,"[92.0, 38.0, 138.0, 83.0]",['Player_A'],76
840,3,"[6.0, 241.0, 47.0, 288.0]",['Player_A'],76
841,4,"[37.0, 258.0, 61.0, 284.0]",['Basketball'],76
842,5,"[262.0, 100.0, 305.0, 144.0]",['Player_B'],76
843,6,"[83.0, 428.0, 129.0, 474.0]",['Player_A'],76
844,7,"[199.0, 193.0, 244.0, 237.0]",['Player_B'],76
845,8,"[175.0, 358.0, 221.0, 403.0]",['Player_A'],76
846,9,"[49.0, 87.0, 94.0, 133.0]",['Player_B'],76
847,10,"[129.0, 156.0, 173.0, 200.0]",['Player_A'],76
848,0,"[324.0, 39.0, 368.0, 83.0]",['Player_B'],77
849,1,"[241.0, 60.0, 286.0, 105.0]",['Player_B'],77
850,2,"[93.0, 38.0, 138.0, 82.0]",['Player_A'],77
851,3,"[7.0, 240.0, 48.0, 287.0]",['Player_A'],77
852,4,"[36.0, 260.0, 60.0, 285.0]",['Basketball'],77
853,5,"[263.0, 100.0, 305.0, 145.0]",['Player_B'],77
854,6,"[84.0, 427.0, 130.0, 472.0]",['Player_A'],77
855,7,"[199.0, 193.0, 244.0, 237.0]",['Player_B'],77
856,8,"[174.0, 356.0, 220.0, 402.0]",['Player_A'],77
857,9,"[50.0, 87.0, 95.0, 132.0]",['Player_B'],77
858,10,"[127.0, 156.0, 172.0, 200.0]",['Player_A'],77
859,0,"[324.0, 37.0, 368.0, 82.0]",['Player_B'],78
860,1,"[242.0, 59.0, 287.0, 104.0]",['Player_B'],78
861,2,"[91.0, 38.0, 138.0, 82.0]",['Player_A'],78
862,3,"[7.0, 240.0, 49.0, 287.0]",['Player_A'],78
863,4,"[35.0, 262.0, 59.0, 287.0]",['Basketball'],78
864,5,"[264.0, 100.0, 305.0, 145.0]",['Player_B'],78
865,6,"[85.0, 427.0, 131.0, 471.0]",['Player_A'],78
866,7,"[199.0, 193.0, 244.0, 237.0]",['Player_B'],78
867,8,"[173.0, 356.0, 219.0, 400.0]",['Player_A'],78
868,9,"[50.0, 87.0, 95.0, 132.0]",['Player_B'],78
869,10,"[127.0, 156.0, 172.0, 200.0]",['Player_A'],78
870,0,"[323.0, 35.0, 367.0, 81.0]",['Player_B'],79
871,1,"[242.0, 58.0, 287.0, 103.0]",['Player_B'],79
872,2,"[91.0, 37.0, 137.0, 82.0]",['Player_A'],79
873,3,"[8.0, 239.0, 53.0, 285.0]",['Player_A'],79
874,4,"[34.0, 265.0, 59.0, 289.0]",['Basketball'],79
875,5,"[264.0, 100.0, 306.0, 145.0]",['Player_B'],79
876,6,"[86.0, 426.0, 132.0, 471.0]",['Player_A'],79
877,7,"[198.0, 193.0, 242.0, 237.0]",['Player_B'],79
878,8,"[173.0, 354.0, 217.0, 399.0]",['Player_A'],79
879,9,"[50.0, 85.0, 96.0, 132.0]",['Player_B'],79
880,10,"[125.0, 155.0, 170.0, 200.0]",['Player_A'],79
881,0,"[323.0, 34.0, 368.0, 81.0]",['Player_B'],80
882,1,"[243.0, 57.0, 288.0, 102.0]",['Player_B'],80
883,2,"[91.0, 35.0, 137.0, 81.0]",['Player_A'],80
884,3,"[9.0, 238.0, 54.0, 287.0]",['Player_A'],80
885,4,"[32.0, 268.0, 57.0, 293.0]",['Basketball'],80
886,5,"[264.0, 100.0, 306.0, 144.0]",['Player_B'],80
887,6,"[87.0, 426.0, 132.0, 470.0]",['Player_A'],80
888,7,"[198.0, 193.0, 242.0, 237.0]",['Player_B'],80
889,8,"[172.0, 354.0, 216.0, 399.0]",['Player_A'],80
890,9,"[50.0, 84.0, 96.0, 131.0]",['Player_B'],80
891,10,"[125.0, 154.0, 169.0, 200.0]",['Player_A'],80
892,0,"[323.0, 33.0, 368.0, 78.0]",['Player_B'],81
893,1,"[243.0, 56.0, 288.0, 101.0]",['Player_B'],81
894,2,"[90.0, 36.0, 136.0, 81.0]",['Player_A'],81
895,3,"[9.0, 237.0, 54.0, 284.0]",['Player_A'],81
896,4,"[30.0, 270.0, 55.0, 295.0]",['Basketball'],81
897,5,"[265.0, 101.0, 308.0, 145.0]",['Player_B'],81
898,6,"[88.0, 424.0, 134.0, 469.0]",['Player_A'],81
899,7,"[198.0, 193.0, 242.0, 237.0]",['Player_B'],81
900,8,"[171.0, 353.0, 215.0, 398.0]",['Player_A'],81
901,9,"[50.0, 84.0, 96.0, 131.0]",['Player_B'],81
902,10,"[123.0, 154.0, 168.0, 199.0]",['Player_A'],81
903,0,"[323.0, 32.0, 368.0, 77.0]",['Player_B'],82
904,1,"[244.0, 55.0, 288.0, 100.0]",['Player_B'],82
905,2,"[90.0, 36.0, 136.0, 81.0]",['Player_A'],82
906,3,"[9.0, 236.0, 54.0, 282.0]",['Player_A'],82
907,4,"[30.0, 272.0, 54.0, 297.0]",['Basketball'],82
908,5,"[266.0, 101.0, 309.0, 145.0]",['Player_B'],82
909,6,"[90.0, 422.0, 134.0, 467.0]",['Player_A'],82
910,7,"[198.0, 193.0, 242.0, 237.0]",['Player_B'],82
911,8,"[169.0, 352.0, 214.0, 398.0]",['Player_A'],82
912,9,"[50.0, 84.0, 96.0, 130.0]",['Player_B'],82
913,10,"[122.0, 153.0, 167.0, 198.0]",['Player_A'],82
914,0,"[322.0, 30.0, 368.0, 76.0]",['Player_B'],83
915,1,"[243.0, 52.0, 288.0, 98.0]",['Player_B'],83
916,2,"[89.0, 34.0, 135.0, 81.0]",['Player_A'],83
917,3,"[9.0, 235.0, 55.0, 282.0]",['Player_A'],83
918,4,"[28.0, 273.0, 53.0, 297.0]",['Basketball'],83
919,5,"[267.0, 101.0, 310.0, 145.0]",['Player_B'],83
920,6,"[90.0, 420.0, 136.0, 466.0]",['Player_A'],83
921,7,"[197.0, 193.0, 241.0, 237.0]",['Player_B'],83
922,8,"[168.0, 352.0, 214.0, 396.0]",['Player_A'],83
923,9,"[50.0, 84.0, 96.0, 130.0]",['Player_B'],83
924,10,"[122.0, 153.0, 166.0, 198.0]",['Player_A'],83
925,0,"[322.0, 29.0, 368.0, 75.0]",['Player_B'],84
926,1,"[243.0, 51.0, 288.0, 97.0]",['Player_B'],84
927,2,"[88.0, 35.0, 134.0, 81.0]",['Player_A'],84
928,3,"[9.0, 234.0, 55.0, 282.0]",['Player_A'],84
929,4,"[28.0, 274.0, 53.0, 299.0]",['Basketball'],84
930,5,"[267.0, 101.0, 310.0, 145.0]",['Player_B'],84
931,6,"[91.0, 420.0, 137.0, 465.0]",['Player_A'],84
932,7,"[197.0, 193.0, 241.0, 237.0]",['Player_B'],84
933,8,"[168.0, 351.0, 213.0, 396.0]",['Player_A'],84
934,9,"[50.0, 83.0, 96.0, 128.0]",['Player_B'],84
935,10,"[121.0, 153.0, 165.0, 197.0]",['Player_A'],84
936,0,"[321.0, 27.0, 368.0, 74.0]",['Player_B'],85
937,1,"[244.0, 50.0, 290.0, 96.0]",['Player_B'],85
938,2,"[88.0, 35.0, 134.0, 81.0]",['Player_A'],85
939,3,"[9.0, 234.0, 56.0, 281.0]",['Player_A'],85
940,4,"[28.0, 274.0, 53.0, 299.0]",['Basketball'],85
941,5,"[268.0, 101.0, 311.0, 145.0]",['Player_B'],85
942,6,"[92.0, 418.0, 138.0, 464.0]",['Player_A'],85
943,7,"[197.0, 193.0, 241.0, 237.0]",['Player_B'],85
944,8,"[167.0, 351.0, 211.0, 395.0]",['Player_A'],85
945,9,"[51.0, 82.0, 97.0, 128.0]",['Player_B'],85
946,10,"[120.0, 153.0, 164.0, 197.0]",['Player_A'],85
947,0,"[321.0, 26.0, 367.0, 72.0]",['Player_B'],86
948,1,"[245.0, 50.0, 289.0, 95.0]",['Player_B'],86
949,2,"[87.0, 34.0, 133.0, 80.0]",['Player_A'],86
950,3,"[10.0, 233.0, 57.0, 279.0]",['Player_A'],86
951,4,"[30.0, 272.0, 54.0, 297.0]",['Basketball'],86
952,5,"[270.0, 101.0, 313.0, 145.0]",['Player_B'],86
953,6,"[93.0, 417.0, 139.0, 463.0]",['Player_A'],86
954,7,"[197.0, 193.0, 241.0, 237.0]",['Player_B'],86
955,8,"[166.0, 350.0, 211.0, 394.0]",['Player_A'],86
956,9,"[51.0, 82.0, 97.0, 128.0]",['Player_B'],86
957,10,"[118.0, 153.0, 164.0, 197.0]",['Player_A'],86
958,0,"[321.0, 25.0, 367.0, 71.0]",['Player_B'],87
959,1,"[245.0, 49.0, 291.0, 94.0]",['Player_B'],87
960,2,"[86.0, 33.0, 132.0, 79.0]",['Player_A'],87
961,3,"[10.0, 232.0, 57.0, 279.0]",['Player_A'],87
962,4,"[30.0, 270.0, 55.0, 295.0]",['Basketball'],87
963,5,"[270.0, 101.0, 314.0, 145.0]",['Player_B'],87
964,6,"[94.0, 415.0, 140.0, 462.0]",['Player_A'],87
965,7,"[196.0, 193.0, 240.0, 237.0]",['Player_B'],87
966,8,"[165.0, 348.0, 210.0, 394.0]",['Player_A'],87
967,9,"[51.0, 82.0, 97.0, 128.0]",['Player_B'],87
968,10,"[117.0, 152.0, 162.0, 197.0]",['Player_A'],87
969,0,"[321.0, 25.0, 367.0, 70.0]",['Player_B'],88
970,1,"[245.0, 47.0, 291.0, 93.0]",['Player_B'],88
971,2,"[86.0, 33.0, 132.0, 79.0]",['Player_A'],88
972,3,"[11.0, 230.0, 58.0, 277.0]",['Player_A'],88
973,4,"[32.0, 267.0, 56.0, 291.0]",['Basketball'],88
974,5,"[270.0, 102.0, 314.0, 145.0]",['Player_B'],88
975,6,"[95.0, 415.0, 141.0, 460.0]",['Player_A'],88
976,7,"[196.0, 193.0, 240.0, 237.0]",['Player_B'],88
977,8,"[163.0, 348.0, 208.0, 394.0]",['Player_A'],88
978,9,"[51.0, 82.0, 97.0, 128.0]",['Player_B'],88
979,10,"[116.0, 152.0, 162.0, 196.0]",['Player_A'],88
980,0,"[322.0, 24.0, 367.0, 69.0]",['Player_B'],89
981,1,"[247.0, 47.0, 292.0, 92.0]",['Player_B'],89
982,2,"[85.0, 33.0, 130.0, 78.0]",['Player_A'],89
983,3,"[11.0, 229.0, 58.0, 282.0]",['Player_A'],89
984,4,"[34.0, 262.0, 59.0, 287.0]",['Basketball'],89
985,5,"[271.0, 101.0, 316.0, 145.0]",['Player_B'],89
986,6,"[97.0, 414.0, 142.0, 459.0]",['Player_A'],89
987,7,"[196.0, 193.0, 240.0, 237.0]",['Player_B'],89
988,8,"[162.0, 347.0, 208.0, 393.0]",['Player_A'],89
989,9,"[52.0, 82.0, 98.0, 128.0]",['Player_B'],89
990,10,"[115.0, 152.0, 160.0, 196.0]",['Player_A'],89
991,0,"[321.0, 22.0, 366.0, 69.0]",['Player_B'],90
992,1,"[247.0, 46.0, 292.0, 91.0]",['Player_B'],90
993,2,"[85.0, 33.0, 131.0, 78.0]",['Player_A'],90
994,3,"[12.0, 228.0, 59.0, 283.0]",['Player_A'],90
995,4,"[37.0, 259.0, 60.0, 283.0]",['Basketball'],90
996,5,"[271.0, 101.0, 316.0, 146.0]",['Player_B'],90
997,6,"[96.0, 414.0, 142.0, 458.0]",['Player_A'],90
998,7,"[196.0, 193.0, 240.0, 237.0]",['Player_B'],90
999,8,"[162.0, 346.0, 208.0, 391.0]",['Player_A'],90
1000,9,"[52.0, 82.0, 98.0, 128.0]",['Player_B'],90
1001,10,"[114.0, 151.0, 160.0, 196.0]",['Player_A'],90
1002,0,"[321.0, 21.0, 366.0, 66.0]",['Player_B'],91
1003,1,"[247.0, 44.0, 292.0, 90.0]",['Player_B'],91
1004,2,"[84.0, 32.0, 129.0, 78.0]",['Player_A'],91
1005,3,"[12.0, 227.0, 61.0, 277.0]",['Player_A'],91
1006,4,"[39.0, 255.0, 63.0, 279.0]",['Basketball'],91
1007,5,"[273.0, 101.0, 317.0, 145.0]",['Player_B'],91
1008,6,"[98.0, 413.0, 143.0, 458.0]",['Player_A'],91
1009,7,"[196.0, 193.0, 239.0, 238.0]",['Player_B'],91
1010,8,"[161.0, 344.0, 207.0, 390.0]",['Player_A'],91
1011,9,"[53.0, 82.0, 99.0, 128.0]",['Player_B'],91
1012,10,"[114.0, 151.0, 159.0, 196.0]",['Player_A'],91
1013,0,"[320.0, 19.0, 366.0, 65.0]",['Player_B'],92
1014,1,"[248.0, 43.0, 293.0, 89.0]",['Player_B'],92
1015,2,"[83.0, 33.0, 129.0, 78.0]",['Player_A'],92
1016,3,"[12.0, 227.0, 59.0, 273.0]",['Player_A'],92
1017,4,"[42.0, 250.0, 66.0, 275.0]",['Basketball'],92
1018,5,"[273.0, 101.0, 317.0, 145.0]",['Player_B'],92
1019,6,"[99.0, 412.0, 144.0, 458.0]",['Player_A'],92
1020,7,"[196.0, 193.0, 239.0, 238.0]",['Player_B'],92
1021,8,"[161.0, 344.0, 206.0, 389.0]",['Player_A'],92
1022,9,"[53.0, 82.0, 99.0, 128.0]",['Player_B'],92
1023,10,"[112.0, 151.0, 156.0, 196.0]",['Player_A'],92
1024,0,"[321.0, 18.0, 366.0, 64.0]",['Player_B'],93
1025,1,"[248.0, 42.0, 292.0, 88.0]",['Player_B'],93
1026,2,"[83.0, 31.0, 129.0, 77.0]",['Player_A'],93
1027,3,"[12.0, 226.0, 57.0, 272.0]",['Player_A'],93
1028,4,"[44.0, 245.0, 69.0, 272.0]",['Basketball'],93
1029,5,"[274.0, 101.0, 318.0, 145.0]",['Player_B'],93
1030,6,"[100.0, 411.0, 145.0, 457.0]",['Player_A'],93
1031,7,"[196.0, 193.0, 239.0, 238.0]",['Player_B'],93
1032,8,"[160.0, 343.0, 205.0, 388.0]",['Player_A'],93
1033,9,"[53.0, 82.0, 99.0, 127.0]",['Player_B'],93
1034,10,"[111.0, 151.0, 155.0, 195.0]",['Player_A'],93
1035,0,"[321.0, 17.0, 366.0, 63.0]",['Player_B'],94
1036,1,"[248.0, 40.0, 294.0, 86.0]",['Player_B'],94
1037,2,"[82.0, 32.0, 128.0, 77.0]",['Player_A'],94
1038,3,"[14.0, 225.0, 59.0, 271.0]",['Player_A'],94
1039,4,"[46.0, 242.0, 70.0, 268.0]",['Basketball'],94
1040,5,"[274.0, 101.0, 320.0, 145.0]",['Player_B'],94
1041,6,"[101.0, 409.0, 146.0, 456.0]",['Player_A'],94
1042,7,"[196.0, 193.0, 239.0, 238.0]",['Player_B'],94
1043,8,"[159.0, 341.0, 204.0, 386.0]",['Player_A'],94
1044,9,"[54.0, 82.0, 100.0, 128.0]",['Player_B'],94
1045,10,"[110.0, 151.0, 155.0, 195.0]",['Player_A'],94
1046,0,"[321.0, 16.0, 366.0, 62.0]",['Player_B'],95
1047,1,"[248.0, 39.0, 294.0, 85.0]",['Player_B'],95
1048,2,"[82.0, 32.0, 128.0, 77.0]",['Player_A'],95
1049,3,"[14.0, 225.0, 57.0, 271.0]",['Player_A'],95
1050,4,"[48.0, 238.0, 72.0, 264.0]",['Basketball'],95
1051,5,"[277.0, 103.0, 320.0, 146.0]",['Player_B'],95
1052,6,"[101.0, 408.0, 146.0, 454.0]",['Player_A'],95
1053,7,"[194.0, 195.0, 238.0, 239.0]",['Player_B'],95
1054,8,"[157.0, 341.0, 203.0, 386.0]",['Player_A'],95
1055,9,"[54.0, 83.0, 100.0, 128.0]",['Player_B'],95
1056,10,"[109.0, 150.0, 154.0, 194.0]",['Player_A'],95
1057,0,"[318.0, 15.0, 364.0, 61.0]",['Player_B'],96
1058,1,"[250.0, 38.0, 294.0, 83.0]",['Player_B'],96
1059,2,"[81.0, 30.0, 126.0, 76.0]",['Player_A'],96
1060,3,"[15.0, 223.0, 58.0, 270.0]",['Player_A'],96
1061,4,"[49.0, 236.0, 72.0, 261.0]",['Basketball'],96
1062,5,"[277.0, 103.0, 320.0, 146.0]",['Player_B'],96
1063,6,"[102.0, 408.0, 148.0, 453.0]",['Player_A'],96
1064,7,"[194.0, 195.0, 238.0, 239.0]",['Player_B'],96
1065,8,"[157.0, 341.0, 202.0, 385.0]",['Player_A'],96
1066,9,"[55.0, 83.0, 100.0, 129.0]",['Player_B'],96
1067,10,"[108.0, 150.0, 152.0, 194.0]",['Player_A'],96
1068,0,"[319.0, 13.0, 364.0, 59.0]",['Player_B'],97
1069,1,"[250.0, 38.0, 294.0, 83.0]",['Player_B'],97
1070,2,"[80.0, 30.0, 126.0, 76.0]",['Player_A'],97
1071,3,"[15.0, 222.0, 58.0, 269.0]",['Player_A'],97
1072,4,"[49.0, 235.0, 73.0, 262.0]",['Basketball'],97
1073,5,"[276.0, 102.0, 321.0, 146.0]",['Player_B'],97
1074,6,"[103.0, 406.0, 149.0, 452.0]",['Player_A'],97
1075,7,"[194.0, 195.0, 238.0, 239.0]",['Player_B'],97
1076,8,"[155.0, 340.0, 200.0, 384.0]",['Player_A'],97
1077,9,"[55.0, 83.0, 100.0, 128.0]",['Player_B'],97
1078,10,"[107.0, 150.0, 152.0, 194.0]",['Player_A'],97
1079,0,"[319.0, 13.0, 365.0, 58.0]",['Player_B'],98
1080,1,"[250.0, 37.0, 294.0, 82.0]",['Player_B'],98
1081,2,"[80.0, 30.0, 126.0, 76.0]",['Player_A'],98
1082,3,"[16.0, 221.0, 60.0, 267.0]",['Player_A'],98
1083,4,"[49.0, 235.0, 73.0, 261.0]",['Basketball'],98
1084,5,"[278.0, 102.0, 322.0, 146.0]",['Player_B'],98
1085,6,"[104.0, 406.0, 150.0, 451.0]",['Player_A'],98
1086,7,"[194.0, 195.0, 238.0, 239.0]",['Player_B'],98
1087,8,"[155.0, 339.0, 200.0, 383.0]",['Player_A'],98
1088,9,"[55.0, 83.0, 100.0, 128.0]",['Player_B'],98
1089,10,"[105.0, 148.0, 150.0, 193.0]",['Player_A'],98
1090,0,"[320.0, 11.0, 365.0, 57.0]",['Player_B'],99
1091,1,"[251.0, 35.0, 296.0, 81.0]",['Player_B'],99
1092,2,"[79.0, 28.0, 125.0, 74.0]",['Player_A'],99
1093,3,"[16.0, 220.0, 59.0, 266.0]",['Player_A'],99
1094,4,"[49.0, 236.0, 73.0, 261.0]",['Basketball'],99
1095,5,"[278.0, 102.0, 322.0, 146.0]",['Player_B'],99
1096,6,"[105.0, 403.0, 151.0, 450.0]",['Player_A'],99
1097,7,"[193.0, 195.0, 238.0, 239.0]",['Player_B'],99
1098,8,"[153.0, 338.0, 199.0, 383.0]",['Player_A'],99
1099,9,"[56.0, 82.0, 102.0, 128.0]",['Player_B'],99
1100,10,"[104.0, 148.0, 149.0, 194.0]",['Player_A'],99
1101,0,"[320.0, 11.0, 365.0, 57.0]",['Player_B'],100
1102,1,"[251.0, 34.0, 296.0, 80.0]",['Player_B'],100
1103,2,"[79.0, 28.0, 125.0, 74.0]",['Player_A'],100
1104,3,"[17.0, 220.0, 60.0, 267.0]",['Player_A'],100
1105,4,"[48.0, 237.0, 72.0, 264.0]",['Basketball'],100
1106,5,"[279.0, 102.0, 323.0, 146.0]",['Player_B'],100
1107,6,"[106.0, 403.0, 153.0, 449.0]",['Player_A'],100
1108,7,"[193.0, 195.0, 238.0, 239.0]",['Player_B'],100
1109,8,"[152.0, 338.0, 198.0, 382.0]",['Player_A'],100
1110,9,"[56.0, 82.0, 102.0, 128.0]",['Player_B'],100
1111,10,"[103.0, 148.0, 149.0, 193.0]",['Player_A'],100
1112,0,"[320.0, 9.0, 366.0, 56.0]",['Player_B'],101
1113,1,"[252.0, 33.0, 297.0, 79.0]",['Player_B'],101
1114,2,"[78.0, 29.0, 124.0, 74.0]",['Player_A'],101
1115,3,"[17.0, 218.0, 61.0, 265.0]",['Player_A'],101
1116,4,"[47.0, 241.0, 71.0, 265.0]",['Basketball'],101
1117,5,"[279.0, 102.0, 324.0, 146.0]",['Player_B'],101
1118,6,"[107.0, 402.0, 153.0, 447.0]",['Player_A'],101
1119,7,"[193.0, 195.0, 238.0, 239.0]",['Player_B'],101
1120,8,"[151.0, 337.0, 197.0, 381.0]",['Player_A'],101
1121,9,"[56.0, 82.0, 103.0, 128.0]",['Player_B'],101
1122,10,"[102.0, 147.0, 147.0, 192.0]",['Player_A'],101
1123,0,"[319.0, 8.0, 365.0, 54.0]",['Player_B'],102
1124,1,"[252.0, 32.0, 297.0, 78.0]",['Player_B'],102
1125,2,"[77.0, 28.0, 122.0, 73.0]",['Player_A'],102
1126,3,"[18.0, 218.0, 64.0, 265.0]",['Player_A'],102
1127,4,"[46.0, 243.0, 70.0, 267.0]",['Basketball'],102
1128,5,"[281.0, 102.0, 326.0, 146.0]",['Player_B'],102
1129,6,"[109.0, 402.0, 154.0, 446.0]",['Player_A'],102
1130,7,"[193.0, 195.0, 238.0, 239.0]",['Player_B'],102
1131,8,"[150.0, 335.0, 196.0, 381.0]",['Player_A'],102
1132,9,"[56.0, 82.0, 103.0, 128.0]",['Player_B'],102
1133,10,"[102.0, 147.0, 146.0, 192.0]",['Player_A'],102
1134,0,"[317.0, 7.0, 364.0, 53.0]",['Player_B'],103
1135,1,"[253.0, 31.0, 298.0, 77.0]",['Player_B'],103
1136,2,"[77.0, 28.0, 123.0, 73.0]",['Player_A'],103
1137,3,"[18.0, 216.0, 61.0, 262.0]",['Player_A'],103
1138,4,"[49.0, 236.0, 73.0, 261.0]",['Basketball'],103
1139,5,"[280.0, 102.0, 326.0, 148.0]",['Player_B'],103
1140,6,"[109.0, 401.0, 155.0, 446.0]",['Player_A'],103
1141,7,"[192.0, 195.0, 237.0, 239.0]",['Player_B'],103
1142,8,"[150.0, 335.0, 195.0, 381.0]",['Player_A'],103
1143,9,"[56.0, 82.0, 103.0, 128.0]",['Player_B'],103
1144,10,"[101.0, 147.0, 146.0, 193.0]",['Player_A'],103
1145,0,"[318.0, 6.0, 364.0, 51.0]",['Player_B'],104
1146,1,"[253.0, 30.0, 298.0, 76.0]",['Player_B'],104
1147,2,"[76.0, 28.0, 121.0, 73.0]",['Player_A'],104
1148,3,"[19.0, 215.0, 60.0, 261.0]",['Player_A'],104
1149,4,"[52.0, 230.0, 75.0, 257.0]",['Basketball'],104
1150,5,"[282.0, 103.0, 327.0, 147.0]",['Player_B'],104
1151,6,"[111.0, 401.0, 155.0, 445.0]",['Player_A'],104
1152,7,"[192.0, 195.0, 237.0, 239.0]",['Player_B'],104
1153,8,"[149.0, 334.0, 193.0, 378.0]",['Player_A'],104
1154,9,"[58.0, 83.0, 104.0, 129.0]",['Player_B'],104
1155,10,"[99.0, 146.0, 145.0, 191.0]",['Player_A'],104
1156,0,"[318.0, 5.0, 365.0, 50.0]",['Player_B'],105
1157,1,"[252.0, 29.0, 298.0, 75.0]",['Player_B'],105
1158,2,"[76.0, 27.0, 122.0, 72.0]",['Player_A'],105
1159,3,"[19.0, 215.0, 61.0, 260.0]",['Player_A'],105
1160,4,"[54.0, 224.0, 78.0, 247.0]",['Basketball'],105
1161,5,"[282.0, 102.0, 328.0, 148.0]",['Player_B'],105
1162,6,"[111.0, 400.0, 157.0, 445.0]",['Player_A'],105
1163,7,"[192.0, 195.0, 237.0, 239.0]",['Player_B'],105
1164,8,"[148.0, 333.0, 193.0, 377.0]",['Player_A'],105
1165,9,"[58.0, 83.0, 104.0, 129.0]",['Player_B'],105
1166,10,"[98.0, 146.0, 144.0, 190.0]",['Player_A'],105
1167,0,"[319.0, 4.0, 365.0, 49.0]",['Player_B'],106
1168,1,"[253.0, 27.0, 299.0, 72.0]",['Player_B'],106
1169,2,"[75.0, 27.0, 121.0, 72.0]",['Player_A'],106
1170,3,"[20.0, 214.0, 62.0, 260.0]",['Player_A'],106
1171,4,"[57.0, 217.0, 80.0, 242.0]",['Basketball'],106
1172,5,"[283.0, 102.0, 328.0, 148.0]",['Player_B'],106
1173,6,"[113.0, 398.0, 158.0, 444.0]",['Player_A'],106
1174,7,"[192.0, 195.0, 237.0, 239.0]",['Player_B'],106
1175,8,"[148.0, 332.0, 193.0, 376.0]",['Player_A'],106
1176,9,"[59.0, 84.0, 105.0, 129.0]",['Player_B'],106
1177,10,"[97.0, 146.0, 143.0, 191.0]",['Player_A'],106
1178,0,"[316.0, 2.0, 363.0, 48.0]",['Player_B'],107
1179,1,"[252.0, 26.0, 299.0, 73.0]",['Player_B'],107
1180,2,"[74.0, 27.0, 120.0, 73.0]",['Player_A'],107
1181,3,"[20.0, 213.0, 66.0, 259.0]",['Player_A'],107
1182,4,"[59.0, 211.0, 84.0, 237.0]",['Basketball'],107
1183,5,"[283.0, 102.0, 328.0, 148.0]",['Player_B'],107
1184,6,"[113.0, 396.0, 158.0, 443.0]",['Player_A'],107
1185,7,"[191.0, 195.0, 236.0, 239.0]",['Player_B'],107
1186,8,"[146.0, 331.0, 192.0, 375.0]",['Player_A'],107
1187,9,"[58.0, 83.0, 105.0, 130.0]",['Player_B'],107
1188,10,"[97.0, 145.0, 142.0, 190.0]",['Player_A'],107
1189,0,"[317.0, 2.0, 364.0, 46.0]",['Player_B'],108
1190,1,"[253.0, 25.0, 300.0, 71.0]",['Player_B'],108
